NACE Code,NACE Name,EXIOBASE Code,EXIOBASE Name,Year,Unit,AD,AE,AF,AG,AI,AL,AM,AO,AQ,AR,AS,AT,AU,AW,AX,AZ,BA,BB,BD,BE,BF,BG,BH,BI,BJ,BL,BM,BN,BO,BQ,BR,BS,BT,BV,BW,BY,BZ,CA,CC,CD,CF,CG,CH,CI,CK,CL,CM,CN,CO,CR,CU,CV,CW,CX,CY,CZ,DE,DJ,DK,DM,DO,DZ,EC,EE,EG,EH,ER,ES,ET,FI,FJ,FK,FM,FO,FR,GA,GB,GD,GE,GF,GG,GH,GI,GL,GM,GN,GP,GQ,GR,GS,GT,GU,GW,GY,HK,HM,HN,HR,HT,HU,ID,IE,IL,IM,IN,IO,IQ,IR,IS,IT,JE,JM,JO,JP,KE,KG,KH,KI,KM,KN,KP,KR,KW,KY,KZ,LA,LB,LC,LI,LK,LR,LS,LT,LU,LV,LY,MA,MC,MD,ME,MF,MG,MH,MK,ML,MM,MN,MO,MP,MQ,MR,MS,MT,MU,MV,MW,MX,MY,MZ,NA,NC,NE,NF,NG,NI,NL,NO,NP,NR,NU,NZ,OM,PA,PE,PF,PG,PH,PK,PL,PM,PN,PR,PS,PT,PW,PY,QA,RE,RO,RS,RU,RW,SA,SB,SC,SD,SE,SG,SH,SI,SJ,SK,SL,SM,SN,SO,SR,SS,ST,SV,SX,SY,SZ,TC,TD,TF,TG,TH,TJ,TK,TL,TM,TN,TO,TR,TT,TV,TW,TZ,UA,UG,UM,US,UY,UZ,VA,VC,VE,VG,VI,VN,VU,WF,WS,YE,YT,ZA,ZM,ZW
4774,Retail sale of medical and orthopaedic goods in specialised stores,p52,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",2019,tCO2e/M€,147.96,267.56,493.12,335.15,335.15,596.07,493.12,595.07,493.12,335.15,493.12,267.34,701.38,335.15,596.07,493.12,596.07,335.15,493.12,154.47,595.07,1307.45,267.56,595.07,595.07,335.15,335.15,493.12,335.15,335.15,301.02,335.15,493.12,335.15,595.07,596.07,335.15,415.48,493.12,595.07,595.07,595.07,234.51,595.07,493.12,335.15,595.07,422.21,335.15,335.15,335.15,595.07,335.15,493.12,316.36,535.43,241.03,595.07,491.13,335.15,335.15,595.07,335.15,418.64,267.56,595.07,595.07,370.11,595.07,470.08,493.12,335.15,493.12,596.07,147.96,595.07,196.19,335.15,493.12,335.15,596.07,595.07,370.11,335.15,595.07,595.07,335.15,595.07,337.46,335.15,335.15,493.12,595.07,335.15,422.21,493.12,335.15,615.27,335.15,329.32,1287.34,221.25,267.56,596.07,217.92,595.07,267.56,267.56,596.07,224.39,596.07,335.15,267.56,186.65,595.07,493.12,493.12,493.12,595.07,335.15,493.12,272.32,267.56,335.15,493.12,493.12,267.56,335.15,234.51,493.12,595.07,595.07,1175.78,449.98,225.05,595.07,595.07,147.96,596.07,596.07,335.15,595.07,493.12,596.07,595.07,493.12,493.12,422.21,493.12,335.15,595.07,335.15,325.00,595.07,493.12,595.07,763.72,493.12,595.07,595.07,493.12,595.07,493.12,595.07,335.15,285.22,193.90,493.12,493.12,493.12,493.12,267.56,335.15,335.15,493.12,493.12,493.12,493.12,293.37,335.15,493.12,335.15,267.56,660.04,493.12,335.15,267.56,595.07,160.19,596.07,220.67,595.07,267.56,493.12,595.07,595.07,81.19,493.12,595.07,558.76,596.07,338.78,595.07,224.39,595.07,595.07,335.15,595.07,595.07,335.15,335.15,267.56,595.07,335.15,595.07,595.07,595.07,493.12,493.12,493.12,493.12,493.12,595.07,493.12,928.54,335.15,493.12,1016.26,595.07,596.07,595.07,493.12,223.96,335.15,493.12,224.39,335.15,335.15,335.15,335.15,493.12,493.12,493.12,493.12,267.56,595.07,704.22,595.07,595.07
4775,Retail sale of cosmetic and toilet articles in specialised stores,p52,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",2019,tCO2e/M€,147.96,267.56,493.12,335.15,335.15,596.07,493.12,595.07,493.12,335.15,493.12,267.34,701.38,335.15,596.07,493.12,596.07,335.15,493.12,154.47,595.07,1307.45,267.56,595.07,595.07,335.15,335.15,493.12,335.15,335.15,301.02,335.15,493.12,335.15,595.07,596.07,335.15,415.48,493.12,595.07,595.07,595.07,234.51,595.07,493.12,335.15,595.07,422.21,335.15,335.15,335.15,595.07,335.15,493.12,316.36,535.43,241.03,595.07,491.13,335.15,335.15,595.07,335.15,418.64,267.56,595.07,595.07,370.11,595.07,470.08,493.12,335.15,493.12,596.07,147.96,595.07,196.19,335.15,493.12,335.15,596.07,595.07,370.11,335.15,595.07,595.07,335.15,595.07,337.46,335.15,335.15,493.12,595.07,335.15,422.21,493.12,335.15,615.27,335.15,329.32,1287.34,221.25,267.56,596.07,217.92,595.07,267.56,267.56,596.07,224.39,596.07,335.15,267.56,186.65,595.07,493.12,493.12,493.12,595.07,335.15,493.12,272.32,267.56,335.15,493.12,493.12,267.56,335.15,234.51,493.12,595.07,595.07,1175.78,449.98,225.05,595.07,595.07,147.96,596.07,596.07,335.15,595.07,493.12,596.07,595.07,493.12,493.12,422.21,493.12,335.15,595.07,335.15,325.00,595.07,493.12,595.07,763.72,493.12,595.07,595.07,493.12,595.07,493.12,595.07,335.15,285.22,193.90,493.12,493.12,493.12,493.12,267.56,335.15,335.15,493.12,493.12,493.12,493.12,293.37,335.15,493.12,335.15,267.56,660.04,493.12,335.15,267.56,595.07,160.19,596.07,220.67,595.07,267.56,493.12,595.07,595.07,81.19,493.12,595.07,558.76,596.07,338.78,595.07,224.39,595.07,595.07,335.15,595.07,595.07,335.15,335.15,267.56,595.07,335.15,595.07,595.07,595.07,493.12,493.12,493.12,493.12,493.12,595.07,493.12,928.54,335.15,493.12,1016.26,595.07,596.07,595.07,493.12,223.96,335.15,493.12,224.39,335.15,335.15,335.15,335.15,493.12,493.12,493.12,493.12,267.56,595.07,704.22,595.07,595.07
4776,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores",p52,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",2019,tCO2e/M€,147.96,267.56,493.12,335.15,335.15,596.07,493.12,595.07,493.12,335.15,493.12,267.34,701.38,335.15,596.07,493.12,596.07,335.15,493.12,154.47,595.07,1307.45,267.56,595.07,595.07,335.15,335.15,493.12,335.15,335.15,301.02,335.15,493.12,335.15,595.07,596.07,335.15,415.48,493.12,595.07,595.07,595.07,234.51,595.07,493.12,335.15,595.07,422.21,335.15,335.15,335.15,595.07,335.15,493.12,316.36,535.43,241.03,595.07,491.13,335.15,335.15,595.07,335.15,418.64,267.56,595.07,595.07,370.11,595.07,470.08,493.12,335.15,493.12,596.07,147.96,595.07,196.19,335.15,493.12,335.15,596.07,595.07,370.11,335.15,595.07,595.07,335.15,595.07,337.46,335.15,335.15,493.12,595.07,335.15,422.21,493.12,335.15,615.27,335.15,329.32,1287.34,221.25,267.56,596.07,217.92,595.07,267.56,267.56,596.07,224.39,596.07,335.15,267.56,186.65,595.07,493.12,493.12,493.12,595.07,335.15,493.12,272.32,267.56,335.15,493.12,493.12,267.56,335.15,234.51,493.12,595.07,595.07,1175.78,449.98,225.05,595.07,595.07,147.96,596.07,596.07,335.15,595.07,493.12,596.07,595.07,493.12,493.12,422.21,493.12,335.15,595.07,335.15,325.00,595.07,493.12,595.07,763.72,493.12,595.07,595.07,493.12,595.07,493.12,595.07,335.15,285.22,193.90,493.12,493.12,493.12,493.12,267.56,335.15,335.15,493.12,493.12,493.12,493.12,293.37,335.15,493.12,335.15,267.56,660.04,493.12,335.15,267.56,595.07,160.19,596.07,220.67,595.07,267.56,493.12,595.07,595.07,81.19,493.12,595.07,558.76,596.07,338.78,595.07,224.39,595.07,595.07,335.15,595.07,595.07,335.15,335.15,267.56,595.07,335.15,595.07,595.07,595.07,493.12,493.12,493.12,493.12,493.12,595.07,493.12,928.54,335.15,493.12,1016.26,595.07,596.07,595.07,493.12,223.96,335.15,493.12,224.39,335.15,335.15,335.15,335.15,493.12,493.12,493.12,493.12,267.56,595.07,704.22,595.07,595.07
4777,Retail sale of watches and jewellery in specialised stores,p52,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",2019,tCO2e/M€,147.96,267.56,493.12,335.15,335.15,596.07,493.12,595.07,493.12,335.15,493.12,267.34,701.38,335.15,596.07,493.12,596.07,335.15,493.12,154.47,595.07,1307.45,267.56,595.07,595.07,335.15,335.15,493.12,335.15,335.15,301.02,335.15,493.12,335.15,595.07,596.07,335.15,415.48,493.12,595.07,595.07,595.07,234.51,595.07,493.12,335.15,595.07,422.21,335.15,335.15,335.15,595.07,335.15,493.12,316.36,535.43,241.03,595.07,491.13,335.15,335.15,595.07,335.15,418.64,267.56,595.07,595.07,370.11,595.07,470.08,493.12,335.15,493.12,596.07,147.96,595.07,196.19,335.15,493.12,335.15,596.07,595.07,370.11,335.15,595.07,595.07,335.15,595.07,337.46,335.15,335.15,493.12,595.07,335.15,422.21,493.12,335.15,615.27,335.15,329.32,1287.34,221.25,267.56,596.07,217.92,595.07,267.56,267.56,596.07,224.39,596.07,335.15,267.56,186.65,595.07,493.12,493.12,493.12,595.07,335.15,493.12,272.32,267.56,335.15,493.12,493.12,267.56,335.15,234.51,493.12,595.07,595.07,1175.78,449.98,225.05,595.07,595.07,147.96,596.07,596.07,335.15,595.07,493.12,596.07,595.07,493.12,493.12,422.21,493.12,335.15,595.07,335.15,325.00,595.07,493.12,595.07,763.72,493.12,595.07,595.07,493.12,595.07,493.12,595.07,335.15,285.22,193.90,493.12,493.12,493.12,493.12,267.56,335.15,335.15,493.12,493.12,493.12,493.12,293.37,335.15,493.12,335.15,267.56,660.04,493.12,335.15,267.56,595.07,160.19,596.07,220.67,595.07,267.56,493.12,595.07,595.07,81.19,493.12,595.07,558.76,596.07,338.78,595.07,224.39,595.07,595.07,335.15,595.07,595.07,335.15,335.15,267.56,595.07,335.15,595.07,595.07,595.07,493.12,493.12,493.12,493.12,493.12,595.07,493.12,928.54,335.15,493.12,1016.26,595.07,596.07,595.07,493.12,223.96,335.15,493.12,224.39,335.15,335.15,335.15,335.15,493.12,493.12,493.12,493.12,267.56,595.07,704.22,595.07,595.07
4778,Other retail sale of new goods in specialised stores,p52,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",2019,tCO2e/M€,147.96,267.56,493.12,335.15,335.15,596.07,493.12,595.07,493.12,335.15,493.12,267.34,701.38,335.15,596.07,493.12,596.07,335.15,493.12,154.47,595.07,1307.45,267.56,595.07,595.07,335.15,335.15,493.12,335.15,335.15,301.02,335.15,493.12,335.15,595.07,596.07,335.15,415.48,493.12,595.07,595.07,595.07,234.51,595.07,493.12,335.15,595.07,422.21,335.15,335.15,335.15,595.07,335.15,493.12,316.36,535.43,241.03,595.07,491.13,335.15,335.15,595.07,335.15,418.64,267.56,595.07,595.07,370.11,595.07,470.08,493.12,335.15,493.12,596.07,147.96,595.07,196.19,335.15,493.12,335.15,596.07,595.07,370.11,335.15,595.07,595.07,335.15,595.07,337.46,335.15,335.15,493.12,595.07,335.15,422.21,493.12,335.15,615.27,335.15,329.32,1287.34,221.25,267.56,596.07,217.92,595.07,267.56,267.56,596.07,224.39,596.07,335.15,267.56,186.65,595.07,493.12,493.12,493.12,595.07,335.15,493.12,272.32,267.56,335.15,493.12,493.12,267.56,335.15,234.51,493.12,595.07,595.07,1175.78,449.98,225.05,595.07,595.07,147.96,596.07,596.07,335.15,595.07,493.12,596.07,595.07,493.12,493.12,422.21,493.12,335.15,595.07,335.15,325.00,595.07,493.12,595.07,763.72,493.12,595.07,595.07,493.12,595.07,493.12,595.07,335.15,285.22,193.90,493.12,493.12,493.12,493.12,267.56,335.15,335.15,493.12,493.12,493.12,493.12,293.37,335.15,493.12,335.15,267.56,660.04,493.12,335.15,267.56,595.07,160.19,596.07,220.67,595.07,267.56,493.12,595.07,595.07,81.19,493.12,595.07,558.76,596.07,338.78,595.07,224.39,595.07,595.07,335.15,595.07,595.07,335.15,335.15,267.56,595.07,335.15,595.07,595.07,595.07,493.12,493.12,493.12,493.12,493.12,595.07,493.12,928.54,335.15,493.12,1016.26,595.07,596.07,595.07,493.12,223.96,335.15,493.12,224.39,335.15,335.15,335.15,335.15,493.12,493.12,493.12,493.12,267.56,595.07,704.22,595.07,595.07
4779,Retail sale of second-hand goods in stores,p52,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",2019,tCO2e/M€,147.96,267.56,493.12,335.15,335.15,596.07,493.12,595.07,493.12,335.15,493.12,267.34,701.38,335.15,596.07,493.12,596.07,335.15,493.12,154.47,595.07,1307.45,267.56,595.07,595.07,335.15,335.15,493.12,335.15,335.15,301.02,335.15,493.12,335.15,595.07,596.07,335.15,415.48,493.12,595.07,595.07,595.07,234.51,595.07,493.12,335.15,595.07,422.21,335.15,335.15,335.15,595.07,335.15,493.12,316.36,535.43,241.03,595.07,491.13,335.15,335.15,595.07,335.15,418.64,267.56,595.07,595.07,370.11,595.07,470.08,493.12,335.15,493.12,596.07,147.96,595.07,196.19,335.15,493.12,335.15,596.07,595.07,370.11,335.15,595.07,595.07,335.15,595.07,337.46,335.15,335.15,493.12,595.07,335.15,422.21,493.12,335.15,615.27,335.15,329.32,1287.34,221.25,267.56,596.07,217.92,595.07,267.56,267.56,596.07,224.39,596.07,335.15,267.56,186.65,595.07,493.12,493.12,493.12,595.07,335.15,493.12,272.32,267.56,335.15,493.12,493.12,267.56,335.15,234.51,493.12,595.07,595.07,1175.78,449.98,225.05,595.07,595.07,147.96,596.07,596.07,335.15,595.07,493.12,596.07,595.07,493.12,493.12,422.21,493.12,335.15,595.07,335.15,325.00,595.07,493.12,595.07,763.72,493.12,595.07,595.07,493.12,595.07,493.12,595.07,335.15,285.22,193.90,493.12,493.12,493.12,493.12,267.56,335.15,335.15,493.12,493.12,493.12,493.12,293.37,335.15,493.12,335.15,267.56,660.04,493.12,335.15,267.56,595.07,160.19,596.07,220.67,595.07,267.56,493.12,595.07,595.07,81.19,493.12,595.07,558.76,596.07,338.78,595.07,224.39,595.07,595.07,335.15,595.07,595.07,335.15,335.15,267.56,595.07,335.15,595.07,595.07,595.07,493.12,493.12,493.12,493.12,493.12,595.07,493.12,928.54,335.15,493.12,1016.26,595.07,596.07,595.07,493.12,223.96,335.15,493.12,224.39,335.15,335.15,335.15,335.15,493.12,493.12,493.12,493.12,267.56,595.07,704.22,595.07,595.07
4781,"Retail sale via stalls and markets of food, beverages and tobacco products",p52,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",2019,tCO2e/M€,147.96,267.56,493.12,335.15,335.15,596.07,493.12,595.07,493.12,335.15,493.12,267.34,701.38,335.15,596.07,493.12,596.07,335.15,493.12,154.47,595.07,1307.45,267.56,595.07,595.07,335.15,335.15,493.12,335.15,335.15,301.02,335.15,493.12,335.15,595.07,596.07,335.15,415.48,493.12,595.07,595.07,595.07,234.51,595.07,493.12,335.15,595.07,422.21,335.15,335.15,335.15,595.07,335.15,493.12,316.36,535.43,241.03,595.07,491.13,335.15,335.15,595.07,335.15,418.64,267.56,595.07,595.07,370.11,595.07,470.08,493.12,335.15,493.12,596.07,147.96,595.07,196.19,335.15,493.12,335.15,596.07,595.07,370.11,335.15,595.07,595.07,335.15,595.07,337.46,335.15,335.15,493.12,595.07,335.15,422.21,493.12,335.15,615.27,335.15,329.32,1287.34,221.25,267.56,596.07,217.92,595.07,267.56,267.56,596.07,224.39,596.07,335.15,267.56,186.65,595.07,493.12,493.12,493.12,595.07,335.15,493.12,272.32,267.56,335.15,493.12,493.12,267.56,335.15,234.51,493.12,595.07,595.07,1175.78,449.98,225.05,595.07,595.07,147.96,596.07,596.07,335.15,595.07,493.12,596.07,595.07,493.12,493.12,422.21,493.12,335.15,595.07,335.15,325.00,595.07,493.12,595.07,763.72,493.12,595.07,595.07,493.12,595.07,493.12,595.07,335.15,285.22,193.90,493.12,493.12,493.12,493.12,267.56,335.15,335.15,493.12,493.12,493.12,493.12,293.37,335.15,493.12,335.15,267.56,660.04,493.12,335.15,267.56,595.07,160.19,596.07,220.67,595.07,267.56,493.12,595.07,595.07,81.19,493.12,595.07,558.76,596.07,338.78,595.07,224.39,595.07,595.07,335.15,595.07,595.07,335.15,335.15,267.56,595.07,335.15,595.07,595.07,595.07,493.12,493.12,493.12,493.12,493.12,595.07,493.12,928.54,335.15,493.12,1016.26,595.07,596.07,595.07,493.12,223.96,335.15,493.12,224.39,335.15,335.15,335.15,335.15,493.12,493.12,493.12,493.12,267.56,595.07,704.22,595.07,595.07
4782,"Retail sale via stalls and markets of textiles, clothing and footwear",p52,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",2019,tCO2e/M€,147.96,267.56,493.12,335.15,335.15,596.07,493.12,595.07,493.12,335.15,493.12,267.34,701.38,335.15,596.07,493.12,596.07,335.15,493.12,154.47,595.07,1307.45,267.56,595.07,595.07,335.15,335.15,493.12,335.15,335.15,301.02,335.15,493.12,335.15,595.07,596.07,335.15,415.48,493.12,595.07,595.07,595.07,234.51,595.07,493.12,335.15,595.07,422.21,335.15,335.15,335.15,595.07,335.15,493.12,316.36,535.43,241.03,595.07,491.13,335.15,335.15,595.07,335.15,418.64,267.56,595.07,595.07,370.11,595.07,470.08,493.12,335.15,493.12,596.07,147.96,595.07,196.19,335.15,493.12,335.15,596.07,595.07,370.11,335.15,595.07,595.07,335.15,595.07,337.46,335.15,335.15,493.12,595.07,335.15,422.21,493.12,335.15,615.27,335.15,329.32,1287.34,221.25,267.56,596.07,217.92,595.07,267.56,267.56,596.07,224.39,596.07,335.15,267.56,186.65,595.07,493.12,493.12,493.12,595.07,335.15,493.12,272.32,267.56,335.15,493.12,493.12,267.56,335.15,234.51,493.12,595.07,595.07,1175.78,449.98,225.05,595.07,595.07,147.96,596.07,596.07,335.15,595.07,493.12,596.07,595.07,493.12,493.12,422.21,493.12,335.15,595.07,335.15,325.00,595.07,493.12,595.07,763.72,493.12,595.07,595.07,493.12,595.07,493.12,595.07,335.15,285.22,193.90,493.12,493.12,493.12,493.12,267.56,335.15,335.15,493.12,493.12,493.12,493.12,293.37,335.15,493.12,335.15,267.56,660.04,493.12,335.15,267.56,595.07,160.19,596.07,220.67,595.07,267.56,493.12,595.07,595.07,81.19,493.12,595.07,558.76,596.07,338.78,595.07,224.39,595.07,595.07,335.15,595.07,595.07,335.15,335.15,267.56,595.07,335.15,595.07,595.07,595.07,493.12,493.12,493.12,493.12,493.12,595.07,493.12,928.54,335.15,493.12,1016.26,595.07,596.07,595.07,493.12,223.96,335.15,493.12,224.39,335.15,335.15,335.15,335.15,493.12,493.12,493.12,493.12,267.56,595.07,704.22,595.07,595.07
4789,Retail sale via stalls and markets of other goods,p52,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",2019,tCO2e/M€,147.96,267.56,493.12,335.15,335.15,596.07,493.12,595.07,493.12,335.15,493.12,267.34,701.38,335.15,596.07,493.12,596.07,335.15,493.12,154.47,595.07,1307.45,267.56,595.07,595.07,335.15,335.15,493.12,335.15,335.15,301.02,335.15,493.12,335.15,595.07,596.07,335.15,415.48,493.12,595.07,595.07,595.07,234.51,595.07,493.12,335.15,595.07,422.21,335.15,335.15,335.15,595.07,335.15,493.12,316.36,535.43,241.03,595.07,491.13,335.15,335.15,595.07,335.15,418.64,267.56,595.07,595.07,370.11,595.07,470.08,493.12,335.15,493.12,596.07,147.96,595.07,196.19,335.15,493.12,335.15,596.07,595.07,370.11,335.15,595.07,595.07,335.15,595.07,337.46,335.15,335.15,493.12,595.07,335.15,422.21,493.12,335.15,615.27,335.15,329.32,1287.34,221.25,267.56,596.07,217.92,595.07,267.56,267.56,596.07,224.39,596.07,335.15,267.56,186.65,595.07,493.12,493.12,493.12,595.07,335.15,493.12,272.32,267.56,335.15,493.12,493.12,267.56,335.15,234.51,493.12,595.07,595.07,1175.78,449.98,225.05,595.07,595.07,147.96,596.07,596.07,335.15,595.07,493.12,596.07,595.07,493.12,493.12,422.21,493.12,335.15,595.07,335.15,325.00,595.07,493.12,595.07,763.72,493.12,595.07,595.07,493.12,595.07,493.12,595.07,335.15,285.22,193.90,493.12,493.12,493.12,493.12,267.56,335.15,335.15,493.12,493.12,493.12,493.12,293.37,335.15,493.12,335.15,267.56,660.04,493.12,335.15,267.56,595.07,160.19,596.07,220.67,595.07,267.56,493.12,595.07,595.07,81.19,493.12,595.07,558.76,596.07,338.78,595.07,224.39,595.07,595.07,335.15,595.07,595.07,335.15,335.15,267.56,595.07,335.15,595.07,595.07,595.07,493.12,493.12,493.12,493.12,493.12,595.07,493.12,928.54,335.15,493.12,1016.26,595.07,596.07,595.07,493.12,223.96,335.15,493.12,224.39,335.15,335.15,335.15,335.15,493.12,493.12,493.12,493.12,267.56,595.07,704.22,595.07,595.07
4791,Retail sale via mail order houses or via Internet,p52,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",2019,tCO2e/M€,147.96,267.56,493.12,335.15,335.15,596.07,493.12,595.07,493.12,335.15,493.12,267.34,701.38,335.15,596.07,493.12,596.07,335.15,493.12,154.47,595.07,1307.45,267.56,595.07,595.07,335.15,335.15,493.12,335.15,335.15,301.02,335.15,493.12,335.15,595.07,596.07,335.15,415.48,493.12,595.07,595.07,595.07,234.51,595.07,493.12,335.15,595.07,422.21,335.15,335.15,335.15,595.07,335.15,493.12,316.36,535.43,241.03,595.07,491.13,335.15,335.15,595.07,335.15,418.64,267.56,595.07,595.07,370.11,595.07,470.08,493.12,335.15,493.12,596.07,147.96,595.07,196.19,335.15,493.12,335.15,596.07,595.07,370.11,335.15,595.07,595.07,335.15,595.07,337.46,335.15,335.15,493.12,595.07,335.15,422.21,493.12,335.15,615.27,335.15,329.32,1287.34,221.25,267.56,596.07,217.92,595.07,267.56,267.56,596.07,224.39,596.07,335.15,267.56,186.65,595.07,493.12,493.12,493.12,595.07,335.15,493.12,272.32,267.56,335.15,493.12,493.12,267.56,335.15,234.51,493.12,595.07,595.07,1175.78,449.98,225.05,595.07,595.07,147.96,596.07,596.07,335.15,595.07,493.12,596.07,595.07,493.12,493.12,422.21,493.12,335.15,595.07,335.15,325.00,595.07,493.12,595.07,763.72,493.12,595.07,595.07,493.12,595.07,493.12,595.07,335.15,285.22,193.90,493.12,493.12,493.12,493.12,267.56,335.15,335.15,493.12,493.12,493.12,493.12,293.37,335.15,493.12,335.15,267.56,660.04,493.12,335.15,267.56,595.07,160.19,596.07,220.67,595.07,267.56,493.12,595.07,595.07,81.19,493.12,595.07,558.76,596.07,338.78,595.07,224.39,595.07,595.07,335.15,595.07,595.07,335.15,335.15,267.56,595.07,335.15,595.07,595.07,595.07,493.12,493.12,493.12,493.12,493.12,595.07,493.12,928.54,335.15,493.12,1016.26,595.07,596.07,595.07,493.12,223.96,335.15,493.12,224.39,335.15,335.15,335.15,335.15,493.12,493.12,493.12,493.12,267.56,595.07,704.22,595.07,595.07
4799,"Other retail sale not in stores, stalls or markets",p52,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",2019,tCO2e/M€,147.96,267.56,493.12,335.15,335.15,596.07,493.12,595.07,493.12,335.15,493.12,267.34,701.38,335.15,596.07,493.12,596.07,335.15,493.12,154.47,595.07,1307.45,267.56,595.07,595.07,335.15,335.15,493.12,335.15,335.15,301.02,335.15,493.12,335.15,595.07,596.07,335.15,415.48,493.12,595.07,595.07,595.07,234.51,595.07,493.12,335.15,595.07,422.21,335.15,335.15,335.15,595.07,335.15,493.12,316.36,535.43,241.03,595.07,491.13,335.15,335.15,595.07,335.15,418.64,267.56,595.07,595.07,370.11,595.07,470.08,493.12,335.15,493.12,596.07,147.96,595.07,196.19,335.15,493.12,335.15,596.07,595.07,370.11,335.15,595.07,595.07,335.15,595.07,337.46,335.15,335.15,493.12,595.07,335.15,422.21,493.12,335.15,615.27,335.15,329.32,1287.34,221.25,267.56,596.07,217.92,595.07,267.56,267.56,596.07,224.39,596.07,335.15,267.56,186.65,595.07,493.12,493.12,493.12,595.07,335.15,493.12,272.32,267.56,335.15,493.12,493.12,267.56,335.15,234.51,493.12,595.07,595.07,1175.78,449.98,225.05,595.07,595.07,147.96,596.07,596.07,335.15,595.07,493.12,596.07,595.07,493.12,493.12,422.21,493.12,335.15,595.07,335.15,325.00,595.07,493.12,595.07,763.72,493.12,595.07,595.07,493.12,595.07,493.12,595.07,335.15,285.22,193.90,493.12,493.12,493.12,493.12,267.56,335.15,335.15,493.12,493.12,493.12,493.12,293.37,335.15,493.12,335.15,267.56,660.04,493.12,335.15,267.56,595.07,160.19,596.07,220.67,595.07,267.56,493.12,595.07,595.07,81.19,493.12,595.07,558.76,596.07,338.78,595.07,224.39,595.07,595.07,335.15,595.07,595.07,335.15,335.15,267.56,595.07,335.15,595.07,595.07,595.07,493.12,493.12,493.12,493.12,493.12,595.07,493.12,928.54,335.15,493.12,1016.26,595.07,596.07,595.07,493.12,223.96,335.15,493.12,224.39,335.15,335.15,335.15,335.15,493.12,493.12,493.12,493.12,267.56,595.07,704.22,595.07,595.07
4910,"Passenger rail transport, interurban",p60.1,Railway transportation services,2019,tCO2e/M€,311.53,804.71,894.02,628.81,628.81,888.97,894.02,1432.00,894.02,628.81,894.02,238.87,1625.72,628.81,888.97,894.02,888.97,628.81,894.02,423.93,1432.00,921.41,804.71,1432.00,1432.00,628.81,628.81,894.02,628.81,628.81,332.23,628.81,894.02,628.81,1432.00,888.97,628.81,1688.47,894.02,1432.00,1432.00,1432.00,136.87,1432.00,894.02,628.81,1432.00,556.71,628.81,628.81,628.81,1432.00,628.81,894.02,455.80,502.08,223.78,1432.00,571.80,628.81,628.81,1432.00,628.81,598.22,804.71,1432.00,1432.00,602.52,1432.00,209.91,894.02,628.81,894.02,888.97,311.53,1432.00,355.39,628.81,894.02,628.81,888.97,1432.00,602.52,628.81,1432.00,1432.00,628.81,1432.00,282.74,628.81,628.81,894.02,1432.00,628.81,556.71,894.02,628.81,147.28,628.81,376.85,1506.45,1353.28,804.71,888.97,2431.88,1432.00,804.71,804.71,888.97,220.01,888.97,628.81,804.71,428.99,1432.00,894.02,894.02,894.02,1432.00,628.81,894.02,585.40,804.71,628.81,894.02,894.02,804.71,628.81,136.87,894.02,1432.00,1432.00,548.24,347.22,606.35,1432.00,1432.00,311.53,888.97,888.97,628.81,1432.00,894.02,888.97,1432.00,894.02,894.02,556.71,894.02,628.81,1432.00,628.81,892.40,1432.00,894.02,1432.00,985.27,894.02,1432.00,1432.00,894.02,1432.00,894.02,1432.00,628.81,305.02,138.79,894.02,894.02,894.02,894.02,804.71,628.81,628.81,894.02,894.02,894.02,894.02,461.14,628.81,894.02,628.81,804.71,555.41,894.02,628.81,804.71,1432.00,310.98,888.97,1567.84,1432.00,804.71,894.02,1432.00,1432.00,198.11,894.02,1432.00,325.69,888.97,795.08,1432.00,220.01,1432.00,1432.00,628.81,1432.00,1432.00,628.81,628.81,804.71,1432.00,628.81,1432.00,1432.00,1432.00,894.02,894.02,894.02,894.02,894.02,1432.00,894.02,135.78,628.81,894.02,435.44,1432.00,888.97,1432.00,894.02,1697.74,628.81,894.02,220.01,628.81,628.81,628.81,628.81,894.02,894.02,894.02,894.02,804.71,1432.00,515.35,1432.00,1432.00
